0.00161426, 0.00146128, 0.00131758, 0.00118318, 0.00105812, 0.000942437, 0.000836155, 0.000739311, 0.000651937, 0.000574069, 0.000505738, 0.000446978, 0.000397823, 0.000358304, 0.000328457, 0.000308312, 0.000297904, 0.000297266, 0.00030643, 0.0003254290
0.00144845, 0.00130011, 0.00116101, 0.00103118, 0.000910665, 0.000799487, 0.000697682, 0.000605284, 0.000522326, 0.000448842, 0.000384863, 0.000330424, 0.000285558, 0.000250298, 0.000224676, 0.000208726, 0.000202481, 0.000205974, 0.000219236, 0.0002423020
0.00129917, 0.00115566, 0.00102136, 0.000896308, 0.000780526, 0.00067405, 0.000576915, 0.000489152, 0.000410796, 0.000341879, 0.000282435, 0.000232496, 0.000192096, 0.000161267, 0.000140043, 0.000128457, 0.000126542, 0.000134329, 0.000151853, 0.0001791450
0.00116681, 0.00102835, 0.000899053, 0.000778964, 0.000668112, 0.000566531, 0.000474254, 0.000391314, 0.000317743, 0.000253576, 0.000198845, 0.000153583, 0.000117823, 9.15983e-05, 7.49416e-05, 6.78859e-05, 7.04638e-05, 8.27082e-05, 0.000104652, 0.0001363270
0.00105185, 0.00091862, 0.000794525, 0.000679597, 0.000573867, 0.00047737, 0.000390138, 0.000312204, 0.000243601, 0.000184363, 0.000134521, 9.411e-05, 6.31617e-05, 4.17095e-05, 2.97861e-05, 2.74244e-05, 3.46571e-05, 5.15168e-05, 7.80362e-05, 0.0001142480
0.000954764, 0.00082697, 0.000708268, 0.000598692, 0.000498273, 0.000407046, 0.000325042, 0.000252296, 0.000188839, 0.000134704, 8.99254e-05, 5.45353e-05, 2.85665e-05, 1.20521e-05, 5.02485e-06, 7.51744e-06, 1.95626e-05, 4.11929e-05, 7.24408e-05, 0.0001133390
0.000876095, 0.000753928, 0.000640809, 0.000536772, 0.00044185, 0.000356074, 0.000279479, 0.000212096, 0.000153959, 0.000105101, 6.55544e-05, 3.5352e-05, 1.45269e-05, 3.11187e-06, 1.13958e-06, 8.64279e-06, 2.56541e-05, 5.22061e-05, 8.83312e-05, 0.0001340620
0.000816416, 0.000700065, 0.000592715, 0.000494401, 0.000405155, 0.00032501, 0.000253998, 0.000192152, 0.000139506, 9.60911e-05, 6.19413e-05, 3.70891e-05, 2.15673e-05, 1.54086e-05, 1.86458e-05, 3.13115e-05, 5.34382e-05, 8.50586e-05, 0.000126205, 0.000176910
0.000776346, 0.000665994, 0.000564595, 0.000472183, 0.000388789, 0.000314447, 0.000249189, 0.000193048, 0.000146057, 0.000108249, 7.9656e-05, 6.03112e-05, 5.02474e-05, 4.94972e-05, 5.80934e-05, 7.60684e-05, 0.000103455, 0.000140285, 0.000186592, 0.0002424080
0.000756545, 0.000652371, 0.000557099, 0.000470761, 0.00039339, 0.000325019, 0.000265681, 0.000215407, 0.000174232, 0.000142187, 0.000119305, 0.00010562, 0.000101163, 0.000105968, 0.000120067, 0.000143493, 0.000176278, 0.000218455, 0.000270055, 0.0003311120
0.000757717, 0.000659894, 0.000570919, 0.000490823, 0.00041964, 0.000357402, 0.000304142, 0.000259892, 0.000224686, 0.000198555, 0.000181534, 0.000173653, 0.000174947, 0.000185447, 0.000205187, 0.000234199, 0.000272515, 0.000320168, 0.00037719, 0.0004436140
0.000780613, 0.000689307, 0.000606791, 0.000533098, 0.000468261, 0.000412311, 0.000365282, 0.000327205, 0.000298115, 0.000278044, 0.000267024, 0.000265087, 0.000272268, 0.000288598, 0.000314109, 0.000348836, 0.000392809, 0.000446062, 0.000508626, 0.0005805340
0.000826027, 0.000741397, 0.000665497, 0.00059836, 0.000540018, 0.000490504, 0.000449851, 0.000418091, 0.000395257, 0.000381381, 0.000376497, 0.000380636, 0.000393833, 0.000416118, 0.000447526, 0.000488088, 0.000537837, 0.000596805, 0.000665026, 0.000742530
0.000894799, 0.000816996, 0.00074786, 0.000687424, 0.000635721, 0.000592783, 0.000558642, 0.000533333, 0.000516886, 0.000509335, 0.000510713, 0.000521053, 0.000540386, 0.000568746, 0.000606165, 0.000652676, 0.000708312, 0.000773104, 0.000847086, 0.0009302890
0.000987818, 0.000916983, 0.000854751, 0.000801152, 0.000756221, 0.00071999, 0.000692491, 0.000673757, 0.000663821, 0.000662716, 0.000670474, 0.000687128, 0.00071271, 0.000747254, 0.000790793, 0.000843358, 0.000904982, 0.000975698, 0.00105554, 0.001144530
0.00110602, 0.00104229, 0.000987085, 0.000940452, 0.000902417, 0.000873014, 0.000852275, 0.000840233, 0.000836921, 0.000842372, 0.000856618, 0.000879692, 0.000911627, 0.000952456, 0.00100221, 0.00106093, 0.00112863, 0.00120536, 0.00129115, 0.001386020
0.00125039, 0.00119388, 0.00114583, 0.00110627, 0.00107525, 0.00105279, 0.00103892, 0.00103367, 0.00103709, 0.00104919, 0.00107003, 0.00109962, 0.001138, 0.0011852, 0.00124126, 0.00130621, 0.00138008, 0.0014629, 0.00155471, 0.001655540
0.00142195, 0.00137277, 0.00133199, 0.00129962, 0.00127571, 0.00126028, 0.00125338, 0.00125503, 0.00126526, 0.00128411, 0.00131162, 0.00134781, 0.00139272, 0.00144638, 0.00150882, 0.00158008, 0.00166018, 0.00174917, 0.00184708, 0.001953920
0.0016218, 0.00158005, 0.00154662, 0.00152153, 0.00150482, 0.00149652, 0.00149667, 0.00150529, 0.00152243, 0.00154811, 0.00158236, 0.00162522, 0.00167673, 0.00173691, 0.0018058, 0.00188343, 0.00196984, 0.00206505, 0.0021691, 0.002282020
0.00185106, 0.00181683, 0.00179083, 0.0017731, 0.00176368, 0.00176258, 0.00176985, 0.00178552, 0.00180962, 0.00184219, 0.00188325, 0.00193285, 0.00199101, 0.00205777, 0.00213316, 0.00221721, 0.00230997, 0.00241145, 0.00252169, 0.002640730
